"Year","c","chemistry","MWh","chem_share_mwh"
"2022","Western Europe non EU","NMC 532",66.2832468410594,0.131892654112259
"2022","Western Europe non EU","NMC 622",50.6984073574917,0.100881411583205
"2023","Argentina","NMC 811",12.684231529415,0.542139948941941
"2023","Argentina","LFP",3.808,0.162758691433798
"2023","Argentina","NMC 111",0.00853502384993788,0.00036479761375319
"2023","Argentina","NMC 532",3.90726420870217,0.167001368092038
"2023","Argentina","NMC 622",2.98856923803288,0.12773519391847
"2023","Australia","NMC 721",67.412,0.0110366352702455
"2023","Australia","NMCA 89:4:4:3",2188.96,0.358374668325469
"2023","Australia","NMC 811",1335.69143509618,0.218678265038083
"2023","Australia","LFP",1832.744,0.300055287956607
"2023","Australia","NMC 111",0.84457312727418,0.000138272793638755
"2023","Australia","NMC 532",386.638679615884,0.0633001555849078
"2023","Australia","NMC 622",295.730312160664,0.0484167150310491
"2023","Austria","NMC 721",952.292,0.263927590941667
"2023","Austria","NMCA 89:4:4:3",482.88,0.133830122603059
"2023","Austria","NMC 811",1261.00367935538,0.349486988508612
"2023","Austria","LFP",217.0866,0.0601655199914704
"2023","Austria","NCA",43.2,0.0119728737915262
"2023","Austria","NMC 111",0.835572295575503,0.000231578741634752
"2023","Austria","NMC 532",368.784417403486,0.102208548283645
"2023","Austria","NMC 622",282.07403094556,0.0781767771383852
"2023","Belgium","NMC 721",1650.747,0.232882574178261
"2023","Belgium","NMCA 89:4:4:3",968.64,0.136652907230502
"2023","Belgium","NMC 811",2768.5413797314,0.390577746457138
"2023","Belgium","LFP",242.5653,0.0342204053500155
"2023","Belgium","NCA",83.4,0.0117658288559464
"2023","Belgium","NMC 111",1.69903887553702,0.000239695451189067
"2023","Belgium","NMC 532",777.806120322405,0.109730619841979
"2023","Belgium","NMC 622",594.924561070661,0.0839302226349691
"2023","Bolivia","NMC 811",0.194259388563987,0.0261076765040905
"2023","Bolivia","LFP",7.1407,0.959681212789119
"2023","Bolivia","NMC 111",0.00013071414776867,1.7567453031122e-05
"2023","Bolivia","NMC 532",0.0598398692408161,0.00804223651549129
"2023","Bolivia","NMC 622",0.0457700280474288,0.00615130673826774
"2023","Brazil","NMC 811",376.377032460699,0.328272705259233
"2023","Brazil","LFP",563.9784,0.491896952014748
"2023","Brazil","NCA",4.02,0.00350620829999746
"2023","Brazil","NMC 111",0.249908414123104,0.000217967899462097
"2023","Brazil","NMC 532",114.406030858816,0.0997839241211309
"2023","Brazil","NMC 622",87.5063282663616,0.0763222424054278
"2023","Canada","NMC 721",293.1,0.0275515871744626
"2023","Canada","NMC 811",3966.77727716842,0.372879597248664
"2023","Canada","LFP",1828.125,0.171844917445631
"2023","Canada","NCA",2556.844,0.24034496880758
"2023","Canada","NMC 111",2.46417034879065,0.000231633586412253
"2023","Canada","NMC 532",1128.07705956731,0.106039963992427
"2023","Canada","NMC 622",862.838092915472,0.0811073317448233
"2023","Chile","NMC 811",46.0418261080323,0.47120798143932
"2023","Chile","LFP",24.0171,0.245799312661319
"2023","Chile","LMO",0.0183,0.000187288532824618
"2023","Chile","NCA",3.355,0.0343362310178466
"2023","Chile","NMC 111",0.0300118811849214,0.000307151977837743
"2023","Chile","NMC 532",13.7391940844452,0.140611666790624
"2023","Chile","NMC 622",10.5087679263376,0.107550367580228
"2023","China","NMC 721",6419.142,0.0196711125390301
"2023","China","NMCA 89:4:4:3",8721.6,0.026726870214182
"2023","China","NMC 811",104070.006425206,0.318916890813105
"2023","China","LFP",163593.67473,0.501323944272819
"2023","China","NCA",1844.26,0.00565163475293608
"2023","China","NMC 111",88.1648354159574,0.000270176356817214
"2023","China","NMC 532",23563.3858572572,0.0722087180808113
"2023","China","NMC 622",18023.0479321204,0.0552306529702995
"2023","Colombia","NMC 811",101.762374391726,0.512055332847954
"2023","Colombia","LFP",47.77996,0.240422685373694
"2023","Colombia","LMO",0.0061,3.06944246244562e-05
"2023","Colombia","NCA",1.525,0.00767360615611406
"2023","Colombia","NMC 111",0.0589158728247381,0.000296457183213602
"2023","Colombia","NMC 532",26.9712053838283,0.135715677161418
"2023","Colombia","NMC 622",20.6296043516212,0.103805546852982
"2023","Czechia","NMC 721",165.56,0.29414084791305
"2023","Czechia","NMCA 89:4:4:3",96,0.17055763106821
"2023","Czechia","NMC 811",177.478642953219,0.315316009451058
"2023","Czechia","LFP",26.86,0.0477206038592928
"2023","Czechia","NCA",13.5,0.023984666868967
"2023","Czechia","NMC 111",1.39037935851528,0.00247020635077607
"2023","Czechia","NMC 532",46.5022006789767,0.0826177623673412
"2023","Czechia","NMC 622",35.5683770092894,0.0631922721213059
"2023","Denmark","NMC 721",864.885,0.179544623840639
"2023","Denmark","NMCA 89:4:4:3",1213.2,0.251852601956865
"2023","Denmark","NMC 811",1506.14154357269,0.312665402789409
"2023","Denmark","LFP",463.9107,0.0963049100483272
"2023","Denmark","LMO",0.0061,1.26632119348572e-06
"2023","Denmark","NCA",17.2,0.00357061057835318
"2023","Denmark","NMC 111",0.959271537890019,0.000199138668645536
"2023","Denmark","NMC 532",425.412920221625,0.0883130158785727
"2023","Denmark","NMC 622",325.387764667796,0.0675484299179957
"2023","Eastern Europe/Central Asia","NMC 721",20.531,0.0573131411822179
"2023","Eastern Europe/Central Asia","NMCA 89:4:4:3",6.72,0.0187591597459697
"2023","Eastern Europe/Central Asia","NMC 811",166.250230859553,0.464094440252783
"2023","Eastern Europe/Central Asia","LFP",82.4484,0.230158140833275
"2023","Eastern Europe/Central Asia","NCA",0.2,0.000558308325772908
"2023","Eastern Europe/Central Asia","NMC 111",0.101459711498685,0.000283229008301166
"2023","Eastern Europe/Central Asia","NMC 532",46.4474272519983,0.129659926727611
"2023","Eastern Europe/Central Asia","NMC 622",35.52648217695,0.09917365392407
"2023","Egypt","NMC 811",3.95065318522579,0.647531295213288
"2023","Egypt","NMC 111",0.00265833362317144,0.000435713825895566
"2023","Egypt","NMC 532",1.21696342075048,0.19946623080272
"2023","Egypt","NMC 622",0.930825060400559,0.152566760158096
"2023","Ethiopia","NMC 811",16.7284529867991,0.647531295213288
"2023","Ethiopia","NMC 111",0.0112563181209512,0.000435713825895566
"2023","Ethiopia","NMC 532",5.15305049980364,0.19946623080272
"2023","Ethiopia","NMC 622",3.94144019527628,0.152566760158096
"2023","Finland","NMC 721",521.995,0.228083250834424
"2023","Finland","NMCA 89:4:4:3",390.8,0.170758214975417
"2023","Finland","NMC 811",865.270482979474,0.378075852467993
"2023","Finland","LFP",73.1694,0.0319710238864439
"2023","Finland","NCA",19.4,0.00847673840973154
"2023","Finland","NMC 111",0.516698909001593,0.000225769148876298
"2023","Finland","NMC 532",236.540540403068,0.103355272386255
"2023","Finland","NMC 622",180.923977708457,0.0790538778908602
"2023","France","NMC 721",1477.059,0.0795414194373165
"2023","France","NMCA 89:4:4:3",2985.92,0.160795415163695
"2023","France","NMC 811",8117.02786240353,0.437111799723521
"2023","France","LFP",1487.2947,0.0800926243024807
"2023","France","NCA",137.5,0.00740454184472727
"2023","France","NMC 111",5.39576839000849,0.000290568675114724
"2023","France","NMC 532",2470.13869901256,0.133019966248136
"2023","France","NMC 622",1889.34767019391,0.101743664605009
"2023","Germany","NMC 721",8647.596,0.241820894053864
"2023","Germany","NMCA 89:4:4:3",3774.8,0.105558297459146
"2023","Germany","NMC 811",14645.3331273638,0.409541281828589
"2023","Germany","LFP",1145.5807,0.0320349550424015
"2023","Germany","LMO",0.4941,1.38169849461069e-05
"2023","Germany","NCA",199.9,0.00558999249286939
"2023","Germany","NMC 111",9.08173792976378,0.000253961214855361
"2023","Germany","NMC 532",4157.54544915972,0.116261369932797
"2023","Germany","NMC 622",3180.00313554671,0.0889254309905314
"2023","Greece","NMC 721",57.217,0.118710990803254
"2023","Greece","NMCA 89:4:4:3",100.96,0.209466795384178
"2023","Greece","NMC 811",183.333605895708,0.38037146308637
"2023","Greece","LFP",33.8149,0.0701574756263516
"2023","Greece","NCA",8.2,0.0170129528739131
"2023","Greece","NMC 111",0.121714260837884,0.000252526705331473
"2023","Greece","NMC 532",55.7197945104705,0.115604663189116
"2023","Greece","NMC 622",42.6186853329832,0.0884231323314845
"2023","Hungary","NMC 721",54.277,0.1153490020846
"2023","Hungary","NMCA 89:4:4:3",78.56,0.166955019690959
"2023","Hungary","NMC 811",207.963215579432,0.441961593076109
"2023","Hungary","LFP",15.455,0.0328448298030012
"2023","Hungary","NCA",6.7,0.0142387809563318
"2023","Hungary","NMC 111",0.133001166069413,0.000282652906059564
"2023","Hungary","NMC 532",60.8868475396765,0.12939619182672
"2023","Hungary","NMC 622",46.5708357148226,0.0989719296562197
"2023","India","NMC 811",978.95216770409,0.34672561255989
"2023","India","LFP",1318.7877,0.467088677265348
"2023","India","NMC 111",0.649834362072147,0.000230158555938799
"2023","India","NMC 532",297.488863435078,0.10536470708899
"2023","India","NMC 622",227.54183449876,0.0805908445298334
"2023","Indonesia","NMCA 89:4:4:3",14.24,0.0149655823135403
"2023","Indonesia","NMC 811",488.192338668469,0.513067600363955
"2023","Indonesia","LFP",189.9529,0.199631724764444
"2023","Indonesia","NMC 111",0.320332316946013,0.000336654470290916
"2023","Indonesia","NMC 532",146.645518383983,0.154117666874107
"2023","Indonesia","NMC 622",112.165510630602,0.117880771213663
"2023","Ireland","NMC 721",484.794,0.287735189184964
"2023","Ireland","NMCA 89:4:4:3",210,0.124639310158217
"2023","Ireland","NMC 811",601.242169430427,0.356849567789704
"2023","Ireland","LFP",76.2775,0.0452722618123493
"2023","Ireland","NCA",0.8,0.000474816419650349
"2023","Ireland","NMC 111",0.385375851161234,0.000228728477335103
"2023","Ireland","NMC 532",176.421917104705,0.104710028784383
"2023","Ireland","NMC 622",134.940737613707,0.0800900973733969
"2023","Israel","NMC 721",192.602,0.0590378735060791
"2023","Israel","NMCA 89:4:4:3",438.24,0.134332757112097
"2023","Israel","NMC 811",1032.70914218712,0.316554094479885
"2023","Israel","LFP",1027.7852,0.315044769156189
"2023","Israel","NCA",29.7,0.0091038766115126
"2023","Israel","NMC 111",0.669155350967981,0.000205114739028482
"2023","Israel","NMC 532",306.333854347432,0.0938998522527978
"2023","Israel","NMC 622",234.307148114479,0.0718216621424115
"2023","Italy","NMC 721",511.644,0.117556459526915
"2023","Italy","NMCA 89:4:4:3",887.84,0.203992086345928
"2023","Italy","NMC 811",1663.97301398412,0.382318127980201
"2023","Italy","LFP",345.4634,0.079374436522524
"2023","Italy","NCA",66.1,0.0151872825142659
"2023","Italy","NMC 111",1.08450491478299,0.000249178253085009
"2023","Italy","NMC 532",496.477492294764,0.114071769099166
"2023","Italy","NMC 622",379.743288806333,0.0872506597579159
"2023","Japan","NMC 721",198.75,0.041204018103895
"2023","Japan","NMCA 89:4:4:3",505.92,0.104885216800617
"2023","Japan","NMC 811",2627.22558581553,0.544665411828724
"2023","Japan","LFP",92.1673,0.0191077388567905
"2023","Japan","NMC 111",1.73002501283665,0.000358661544398049
"2023","Japan","NMC 532",791.991320898926,0.164192325657595
"2023","Japan","NMC 622",605.774468272712,0.125586627207981
"2023","Kenya","NMC 811",1.87654569352811,0.615482860549086
"2023","Kenya","LFP",0.1509,0.0494932598642133
"2023","Kenya","NMC 111",0.00126269866744535,0.000414148928284086
"2023","Kenya","NMC 532",0.578053136866283,0.189593996807466
"2023","Kenya","NMC 622",0.442138470938162,0.14501573385095
"2023","Malaysia","NMCA 89:4:4:3",32.48,0.0481035458444712
"2023","Malaysia","NMC 811",281.437192944627,0.416814252252191
"2023","Malaysia","LFP",221.3291,0.327792934377018
"2023","Malaysia","NMC 111",0.173020086693678,0.000256246295328932
"2023","Malaysia","NMC 532",79.2071825469678,0.117307461110205
"2023","Malaysia","NMC 622",60.5836044217112,0.0897255601207849
"2023","Mexico","NMC 811",220.5888785053,0.197005207777561
"2023","Mexico","LFP",238.2649,0.212791444648793
"2023","Mexico","NCA",551.53,0.492564643248538
"2023","Mexico","NMC 111",0.135147710232688,0.000120698753787864
"2023","Mexico","NMC 532",61.8695179257261,0.0552549036771242
"2023","Mexico","NMC 622",47.3224558587414,0.0422631018941956
"2023","Morocco","NMC 811",15.3879336994486,0.594151654482744
"2023","Morocco","LFP",2.135,0.082435615274721
"2023","Morocco","NMC 111",0.0103543033585822,0.000399795488574162
"2023","Morocco","NMC 532",4.74011550879584,0.183023109339968
"2023","Morocco","NMC 622",3.62559648839699,0.139989825413992
"2023","Netherlands","NMC 721",1232.974,0.147853683451683
"2023","Netherlands","NMCA 89:4:4:3",1078.24,0.129298554263872
"2023","Netherlands","NMC 811",3653.02047189806,0.438056708815056
"2023","Netherlands","LFP",411.8975,0.0493932253068919
"2023","Netherlands","NCA",58.4,0.00700311207988028
"2023","Netherlands","NMC 111",2.35444527672887,0.000282336372583511
"2023","Netherlands","NMC 532",1077.84581775686,0.129251285386669
"2023","Netherlands","NMC 622",824.417465068351,0.0988610943233638
"2023","New Zealand","NMC 721",69.131,0.0478519108265926
"2023","New Zealand","NMCA 89:4:4:3",339.84,0.235234458857954
"2023","New Zealand","NMC 811",495.218128278496,0.342785924029664
"2023","New Zealand","LFP",274.3013,0.189869108608561
"2023","New Zealand","NCA",0.8,0.000553753434223056
"2023","New Zealand","NMC 111",0.399587852438381,0.000276591431951961
"2023","New Zealand","NMC 532",150.15016000581,0.103932708440448
"2023","New Zealand","NMC 622",114.846123863256,0.0794955443706057
"2023","Nigeria","NMC 811",27.9741858866601,0.655409443949676
"2023","Nigeria","NMC 111",0.0181814665269702,0.000425975036946961
"2023","Nigeria","NMC 532",8.32332687893591,0.195007892763598
"2023","Nigeria","NMC 622",6.36630576787702,0.149156688249778
"2023","Norway","NMC 721",1457.673,0.17543623587092
"2023","Norway","NMCA 89:4:4:3",1687.6,0.203108784793136
"2023","Norway","NMC 811",3112.07775428242,0.374549852366706
"2023","Norway","LFP",431.4747,0.0519295460926659
"2023","Norway","NCA",23.7,0.00285238101421979
"2023","Norway","NMC 111",1.97333763463473,0.00023749834614673
"2023","Norway","NMC 532",903.377851902473,0.10872480309845
"2023","Norway","NMC 622",690.971256180476,0.0831608984177549
"2023","Pakistan","NMC 811",0.419859291816296,0.647531295213288
"2023","Pakistan","NMC 111",0.000282516844710685,0.000435713825895566
"2023","Pakistan","NMC 532",0.129333904052484,0.19946623080272
"2023","Pakistan","NMC 622",0.0989242872865093,0.152566760158096
"2023","Peru","NMC 811",8.23905869403484,0.438931882883155
"2023","Peru","LFP",4.9149,0.261838929821477
"2023","Peru","NCA",1.04,0.0554054989957753
"2023","Peru","NMC 111",0.09754393557793,0.00519660617760286
"2023","Peru","NMC 532",2.53796842748765,0.135209045346612
"2023","Peru","NMC 622",1.94122894289958,0.103418036775378
"2023","Philippines","NMC 811",7.10906832468756,0.368769689730548
"2023","Philippines","LFP",8.5413,0.443064042577473
"2023","Philippines","NMC 111",0.00448414883920422,0.000232606876262033
"2023","Philippines","NMC 532",2.0528067143062,0.106485528136312
"2023","Philippines","NMC 622",1.57014081216704,0.0814481326794055
"2023","Poland","NMC 721",221.866,0.16305999462165
"2023","Poland","NMCA 89:4:4:3",240.08,0.176446339271297
"2023","Poland","NMC 811",545.114230200984,0.400630666459742
"2023","Poland","LFP",72.5255,0.0533024782523346
"2023","Poland","NCA",29.1,0.0213869896400981
"2023","Poland","NMC 111",0.311460529880041,0.000228907323912162
"2023","Poland","NMC 532",142.584086725493,0.104791903286631
"2023","Poland","NMC 622",109.059022543643,0.0801527211443343
"2023","Portugal","NMC 721",301.101,0.114904818979908
"2023","Portugal","NMCA 89:4:4:3",506,0.193097460333355
"2023","Portugal","NMC 811",1069.85487431773,0.408273239438763
"2023","Portugal","LFP",200.3895,0.076471746101721
"2023","Portugal","LMO",0.0549,2.09506928306347e-05
"2023","Portugal","NCA",17.3,0.00660194874262261
"2023","Portugal","NMC 111",0.649905557711298,0.000248014056621708
"2023","Portugal","NMC 532",297.521456217191,0.11353880946684
"2023","Portugal","NMC 622",227.56676390737,0.0868430121873385
"2023","Rest of EU","NMC 721",396.392,0.210743981141542
"2023","Rest of EU","NMCA 89:4:4:3",263.812,0.140257096896286
"2023","Rest of EU","NMC 811",750.372186521199,0.398939489004221
"2023","Rest of EU","LFP",69.3516,0.0368711585565192
"2023","Rest of EU","LMO",0.0061,3.24309846052243e-06
"2023","Rest of EU","NCA",25.6,0.0136103804244876
"2023","Rest of EU","NMC 111",1.56088289957735,0.000829851955520503
"2023","Rest of EU","NMC 532",211.812452464355,0.112611252214201
"2023","Rest of EU","NMC 622",162.010078114869,0.0861335467087625
"2023","Rest of Middle East/Africa","NMC 721",0.45,0.000966775160323548
"2023","Rest of Middle East/Africa","NMCA 89:4:4:3",51.84,0.111372498469273
"2023","Rest of Middle East/Africa","NMC 811",208.117076852278,0.447116489644288
"2023","Rest of Middle East/Africa","LFP",100.519,0.215953938534584
"2023","Rest of Middle East/Africa","NCA",0.4,0.000859355698065376
"2023","Rest of Middle East/Africa","NMC 111",0.128734177001035,0.00027657112135399
"2023","Rest of Middle East/Africa","NMC 532",58.9334547948024,0.126612000461479
"2023","Rest of Middle East/Africa","NMC 622",45.0767341759183,0.0968423709106342
"2023","Rest of South America","NMC 721",5.1,0.00649035965246287
"2023","Rest of South America","NMC 811",271.817756387845,0.345920588016206
"2023","Rest of South America","LFP",291.0398,0.370382936309973
"2023","Rest of South America","NCA",88.875,0.113104061590713
"2023","Rest of South America","NMC 111",0.159402896778494,0.000202859241124871
"2023","Rest of South America","NMC 532",72.9733442221827,0.0928673037343018
"2023","Rest of South America","NMC 622",55.8154964931943,0.0710318914552179
"2023","Rest of South Asia/Oceania","NMC 721",4.5,0.0136192322929551
"2023","Rest of South Asia/Oceania","NMCA 89:4:4:3",32,0.0968478740832365
"2023","Rest of South Asia/Oceania","NMC 811",66.8561493378512,0.202339872898821
"2023","Rest of South Asia/Oceania","LFP",206.2554,0.624231156505862
"2023","Rest of South Asia/Oceania","NCA",0.8,0.00242119685208091
"2023","Rest of South Asia/Oceania","NMC 111",0.0247279360469033,7.48390011440254e-05
"2023","Rest of South Asia/Oceania","NMC 532",11.3202471568775,0.0342606834762623
"2023","Rest of South Asia/Oceania","NMC 622",8.65857556922437,0.0262051448896384
"2023","Romania","NMC 721",84.28,0.109220996920222
"2023","Romania","NMCA 89:4:4:3",156.88,0.203305529150978
"2023","Romania","NMC 811",301.781783016605,0.391088125218744
"2023","Romania","LFP",63.045,0.0817019192078238
"2023","Romania","NCA",11.2,0.0145144181953783
"2023","Romania","NMC 111",0.19093960206852,0.000247444395935859
"2023","Romania","NMC 532",87.4105903279451,0.113278023457561
"2023","Romania","NMC 622",66.8581870533812,0.0866435434533574
"2023","Russia","NMC 811",65.9135703554806,0.646008171501719
"2023","Russia","LFP",0.24,0.00235220092500301
"2023","Russia","NMC 111",0.044352225336944,0.000434688939431258
"2023","Russia","NMC 532",20.3040865124936,0.198997046150119
"2023","Russia","NMC 622",15.5300909066889,0.152207892483727
"2023","Saudi Arabia","NMC 811",105.625399651153,0.657218516481598
"2023","Saudi Arabia","NMC 111",0.0681015045595033,0.00042373870247669
"2023","Saudi Arabia","NMC 532",31.1763125683651,0.193984117108368
"2023","Saudi Arabia","NMC 622",23.8459862759222,0.148373627707557
"2023","Singapore","NMCA 89:4:4:3",57.2,0.169805646750226
"2023","Singapore","NMC 811",120.461434888059,0.357605452091382
"2023","Singapore","LFP",98.4079,0.29213666267188
"2023","Singapore","NMC 111",0.0751427271287408,0.000223070968158594
"2023","Singapore","NMC 532",34.3997267513832,0.102120067291078
"2023","Singapore","NMC 622",26.311495633429,0.0781091002272754
"2023","Slovakia","NMC 721",54.181,0.274313065526096
"2023","Slovakia","NMCA 89:4:4:3",7.92,0.040098179785657
"2023","Slovakia","NMC 811",92.9351676461062,0.470521598571179
"2023","Slovakia","LFP",1.65,0.00835378745534521
"2023","Slovakia","NCA",0.2,0.0010125802976176
"2023","Slovakia","NMC 111",0.0502246891395993,0.000254282653383635
"2023","Slovakia","NMC 532",22.9924524780065,0.116408521865692
"2023","Slovakia","NMC 622",17.5863551867477,0.0890379838450291
"2023","South Africa","NMC 811",42.9451770601894,0.67513141875566
"2023","South Africa","NMC 111",0.0255455094698137,0.000401595178592923
"2023","South Africa","NMC 532",11.6945255923558,0.183846992731591
"2023","South Africa","NMC 622",8.94485183798502,0.140619993334156
"2023","South Korea","NMC 721",122.025,0.0107086742147938
"2023","South Korea","NMC 811",6456.67654051319,0.566625245504261
"2023","South Korea","LFP",299.9246,0.0263207935292139
"2023","South Korea","NCA",1316.45,0.115529065110143
"2023","South Korea","NMC 111",3.95563380695816,0.000347138649881085
"2023","South Korea","NMC 532",1810.85684918999,0.158917238660959
"2023","South Korea","NMC 622",1385.07937648986,0.121551844330748
"2023","Spain","NMC 721",401.742,0.103855045240003
"2023","Spain","NMCA 89:4:4:3",639.84,0.165406186424033
"2023","Spain","NMC 811",1616.75499215518,0.417950233862225
"2023","Spain","LFP",359.1351,0.0928406590741649
"2023","Spain","NCA",29.4,0.00760024675054165
"2023","Spain","NMC 111",1.0154249538275,0.000262499326726067
"2023","Spain","NMC 532",464.853250379859,0.120170047812185
"2023","Spain","NMC 622",355.55469251113,0.0919150815101207
"2023","Sweden","NMC 721",2049.164,0.233617291102462
"2023","Sweden","NMCA 89:4:4:3",1259.76,0.14362038306316
"2023","Sweden","NMC 811",3254.97372979012,0.371087011758573
"2023","Sweden","LFP",460.2037,0.0524660504231629
"2023","Sweden","NCA",90.8,0.0103517580984751
"2023","Sweden","NMC 111",2.04779633462819,0.000233461368843777
"2023","Sweden","NMC 532",937.464436618119,0.106876707861167
"2023","Sweden","NMC 622",717.043237257133,0.0817473363241554
"2023","Switzerland","NMC 721",1182.649,0.295403771699763
"2023","Switzerland","NMCA 89:4:4:3",472.72,0.11807668290246
"2023","Switzerland","NMC 811",1407.39064242455,0.351540063050968
"2023","Switzerland","LFP",127.585,0.0318683651804671
"2023","Switzerland","LMO",0.0793,1.9807668290246e-05
"2023","Switzerland","NCA",90.2,0.0225302859997502
"2023","Switzerland","NMC 111",0.893603001960408,0.000223205445725093
"2023","Switzerland","NMC 532",409.084155795783,0.102181630022676
"2023","Switzerland","NMC 622",312.898298777706,0.0781561880299003
"2023","Thailand","NMC 721",0.075,1.73101679280163e-05
"2023","Thailand","NMCA 89:4:4:3",547.04,0.12625805684456
"2023","Thailand","NMC 811",1059.67290605757,0.24457487936834
"2023","Thailand","LFP",2155.707,0.497542002314669
"2023","Thailand","NCA",0.1,2.30802239040217e-05
"2023","Thailand","NMC 111",0.704767810528199,0.00016266198867338
"2023","Thailand","NMC 532",322.636947469369,0.0744653298730314
"2023","Thailand","NMC 622",246.776978662536,0.0569566792188933
"2023","Turkey","NMC 721",0.225,4.83868095750657e-05
"2023","Turkey","NMCA 89:4:4:3",707.6,0.152171139801407
"2023","Turkey","NMC 811",2415.50236141789,0.519459790177997
"2023","Turkey","LFP",289.297,0.0622140393317235
"2023","Turkey","NCA",4.4,0.000946230942801286
"2023","Turkey","NMC 111",1.52421066360864,0.000327785293921405
"2023","Turkey","NMC 532",697.771192810853,0.150057430371134
"2023","Turkey","NMC 622",533.707835107646,0.114775197271441
"2023","United Arab Emirates","NMCA 89:4:4:3",450.72,0.542247468501235
"2023","United Arab Emirates","NMC 811",207.295361236102,0.24939071898812
"2023","United Arab Emirates","LFP",61.6095,0.0741205080995448
"2023","United Arab Emirates","NCA",29.3,0.0352499352748629
"2023","United Arab Emirates","NMC 111",0.101715562657251,0.000122370887375917
"2023","United Arab Emirates","NMC 532",46.5645538227257,0.0560203927765853
"2023","United Arab Emirates","NMC 622",35.6160693785148,0.0428486054722755
"2023","United Kingdom","NMC 721",3993.081,0.169180024400747
"2023","United Kingdom","NMCA 89:4:4:3",2184.72,0.0925628563279333
"2023","United Kingdom","NMC 811",10416.5984534731,0.441333491740178
"2023","United Kingdom","LFP",1478.0256,0.0626214211715036
"2023","United Kingdom","NCA",13.6,0.000576208780099918
"2023","United Kingdom","NMC 111",6.81941055117794,0.000288926781962849
"2023","United Kingdom","NMC 532",3121.87045279989,0.132268320973368
"2023","United Kingdom","NMC 622",2387.84108317583,0.101168749824207
"2023","United States","NMC 721",806.25,0.00846970162238639
"2023","United States","NMC 811",29540.2302786971,0.310321781478634
"2023","United States","LFP",8057.09,0.0846401838694117
"2023","United States","NCA",42520.04,0.446675413050461
"2023","United States","NMC 111",17.6385757706094,0.00018529423109571
"2023","United States","NMC 532",8074.79592473371,0.084826185605155
"2023","United States","NMC 622",6176.21062079856,0.064881440142856
"2023","Uruguay","NMC 811",38.5516417088016,0.317757753690956
"2023","Uruguay","LFP",60.5791,0.499316705680657
"2023","Uruguay","NCA",2.27,0.0187102304572879
"2023","Uruguay","NMC 111",0.0246286804373643,0.000202999245304839
"2023","Uruguay","NMC 532",11.2748087495007,0.0929313965044071
"2023","Uruguay","NMC 622",8.62382086126035,0.071080914421387
"2023","Vietnam","NMCA 89:4:4:3",13.28,0.00665526518174737
"2023","Vietnam","NMC 811",1118.97072839987,0.560771606032693
"2023","Vietnam","LFP",254.076,0.12733005695163
"2023","Vietnam","NMC 111",0.752938152550083,0.000377334568574982
"2023","Vietnam","NMC 532",344.688936615764,0.172740683613887
"2023","Vietnam","NMC 622",263.643996831815,0.132125053651468
"2023","Western Europe non EU","NMC 721",68.302,0.0893530985844555
"2023","Western Europe non EU","NMCA 89:4:4:3",244.8,0.320248873143901
"2023","Western Europe non EU","NMC 811",268.985995977621,0.351889142578933
"2023","Western Europe non EU","LFP",34.6073,0.0452734837726835
"2023","Western Europe non EU","NCA",7.6,0.00994236697668973
"2023","Western Europe non EU","NMC 111",0.81680446662907,0.00106854865202968
"2023","Western Europe non EU","NMC 532",78.9253567094666,0.103250639496271
"2023","Western Europe non EU","NMC 622",60.3680428462838,0.0789738467950372
"2024","Algeria","NMC 811",1.79417971277698,0.647531295213288
"2024","Algeria","NMC 111",0.00120727586879143,0.000435713825895566
"2024","Algeria","NMC 532",0.552681032308177,0.19946623080272
"2024","Algeria","NMC 622",0.422731979046052,0.152566760158096
"2024","Argentina","NMC 811",18.0630149862337,0.559611094505627
"2024","Argentina","LFP",4.3826,0.135777531306347
"2024","Argentina","NMC 111",0.012154324316122,0.000376553678259423
"2024","Argentina","NMC 532",5.56415040148804,0.172383198405345
"2024","Argentina","NMC 622",4.25588028796211,0.131851622104422
"2024","Australia","NMC 721",65.619,0.0104695988180693
"2024","Australia","NMCA 89:4:4:3",1455.92,0.232293974476956
"2024","Australia","NMC 811",1573.97584798134,0.251129942207211
"2024","Australia","LFP",2373.4647,0.378689453021977
"2024","Australia","NMC 111",0.987206096036075,0.000157510047032873
"2024","Australia","NMC 532",451.934887760439,0.0721068130684857
"2024","Australia","NMC 622",345.673758162189,0.0551527083602679
"2024","Austria","NMC 721",665.291,0.193624603235906
"2024","Austria","NMCA 89:4:4:3",350.32,0.101956243216281
"2024","Austria","NMC 811",1208.7378210209,0.351787986026273
"2024","Austria","LFP",589.874,0.171675431065769
"2024","Austria","NCA",13.3,0.00387079822669711
"2024","Austria","NMC 111",0.961906077210685,0.000279950702098969
"2024","Austria","NMC 532",344.216460954862,0.100179884711581
"2024","Austria","NMC 622",263.282611947028,0.076625102815394
"2024","Belgium","NMC 721",1910.677,0.196750299199054
"2024","Belgium","NMCA 89:4:4:3",1088.8,0.112118231269822
"2024","Belgium","NMC 811",3886.48594188682,0.400207503360928
"2024","Belgium","LFP",866.9542,0.0892738533210356
"2024","Belgium","NCA",37.7,0.00388212464995618
"2024","Belgium","NMC 111",2.37415270021689,0.000244476305577507
"2024","Belgium","NMC 532",1086.86771526931,0.111919255933383
"2024","Belgium","NMC 622",831.318090143653,0.0856042559602433
"2024","Bolivia","NMC 811",0.310815021702378,0.0388363431755271
