"c","chemistry","share_units","bench_Region","year"
"Finland","NMC 811",0.401168039350518,"Europe",2027
"Finland","NMC 811",0.409302255645674,"Europe",2028
"Finland","NMC 811",0.413597953730577,"Europe",2029
"Finland","NMC 811",0.41493257925581,"Europe",2030
"Finland","NMC 811",0.415508596079196,"Europe",2031
"Finland","NMC 811",0.415880045561747,"Europe",2032
"Finland","NMC 811",0.41604448786022,"Europe",2033
"Finland","NMC 811",0.416265366813352,"Europe",2034
"Finland","NMC 811",0.414595642032105,"Europe",2035
"Finland","NMC 811",0.411038644600294,"Europe",2036
"Finland","NMC 811",0.407300252613053,"Europe",2037
"Finland","NMC 811",0.403617447389424,"Europe",2038
"Finland","NMC 811",0.400155168192132,"Europe",2039
"Finland","NMC 811",0.396845260168791,"Europe",2040
"Finland","NMC 811",0.391886689600341,"Europe",2041
"Finland","NMC 811",0.386607745460466,"Europe",2042
"Finland","NMC 811",0.381050200014286,"Europe",2043
"Finland","NMC 811",0.375251682982871,"Europe",2044
"Finland","NMC 811",0.369246064512831,"Europe",2045
"Finland","NMC 811",0.363063829493712,"Europe",2046
"Finland","NMC 811",0.35673243314082,"Europe",2047
"Finland","NMC 811",0.350276631570045,"Europe",2048
"Finland","NMC 811",0.343718783955052,"Europe",2049
"Finland","NMC 811",0.33707912494987,"Europe",2050
"Finland","LFP",0.13939738985723,"Europe",2024
"Finland","LFP",0.140357733980317,"Europe",2025
"Finland","LFP",0.144621763169259,"Europe",2026
"Finland","LFP",0.145452114883719,"Europe",2027
"Finland","LFP",0.14509246904395,"Europe",2028
"Finland","LFP",0.148989369804393,"Europe",2029
"Finland","LFP",0.155957516916987,"Europe",2030
"Finland","LFP",0.163392732219496,"Europe",2031
"Finland","LFP",0.171597677359333,"Europe",2032
"Finland","LFP",0.180511965427968,"Europe",2033
"Finland","LFP",0.189849756031598,"Europe",2034
"Finland","LFP",0.200969240717966,"Europe",2035
"Finland","LFP",0.214184847741991,"Europe",2036
"Finland","LFP",0.228162639362366,"Europe",2037
"Finland","LFP",0.242519722736576,"Europe",2038
"Finland","LFP",0.257051994932204,"Europe",2039
"Finland","LFP",0.263197334936206,"Europe",2040
"Finland","LFP",0.275886862551844,"Europe",2041
"Finland","LFP",0.288634266806648,"Europe",2042
"Finland","LFP",0.301430012170809,"Europe",2043
"Finland","LFP",0.314264659991421,"Europe",2044
"Finland","LFP",0.327128778571438,"Europe",2045
"Finland","LFP",0.340012881190024,"Europe",2046
"Finland","LFP",0.352907388147647,"Europe",2047
"Finland","LFP",0.365802609064814,"Europe",2048
"Finland","LFP",0.378688741917691,"Europe",2049
"Finland","LFP",0.391555885606156,"Europe",2050
"Finland","NCA",0.00197074537969694,"Europe",2024
"Finland","NCA",0.000466754849536964,"Europe",2025
"Finland","NCA",0.000346048310906238,"Europe",2026
"Finland","NCA",0.000257530169573699,"Europe",2027
"Finland","NCA",0.000197573755914748,"Europe",2028
"Finland","NCA",0.000159778494800738,"Europe",2029
"Finland","NCA",0.00013607889822391,"Europe",2030
"Finland","NCA",0.000119314217653691,"Europe",2031
"Finland","NCA",0.000105827189303864,"Europe",2032
"Finland","NCA",9.52557914738923e-05,"Europe",2033
"Finland","NCA",8.62206917878924e-05,"Europe",2034
"Finland","NCA",8.02716609445112e-05,"Europe",2035
"Finland","NCA",7.78903669278755e-05,"Europe",2036
"Finland","NCA",7.5472147601069e-05,"Europe",2037
"Finland","NCA",7.27157963292371e-05,"Europe",2038
"Finland","NCA",6.96559060849501e-05,"Europe",2039
"Finland","NCA",6.90797429843577e-05,"Europe",2040
"Finland","NCA",6.6778943432311e-05,"Europe",2041
"Finland","NCA",6.44909977516018e-05,"Europe",2042
"Finland","NCA",6.2224333617843e-05,"Europe",2043
"Finland","NCA",5.99860443159125e-05,"Europe",2044
"Finland","NCA",5.7782052627314e-05,"Europe",2045
"Finland","NCA",5.56172599943448e-05,"Europe",2046
"Finland","NCA",5.34956804716733e-05,"Europe",2047
"Finland","NCA",5.14205597312568e-05,"Europe",2048
"Finland","NCA",4.93944798787196e-05,"Europe",2049
"Finland","NCA",4.74194511342427e-05,"Europe",2050
"Finland","NMC 111",0.000237663821561236,"Europe",2024
"Finland","NMC 111",0.000153134336588647,"Europe",2025
"Finland","NMC 111",0.000111517044932921,"Europe",2026
"Finland","NMC 111",8.57241821939321e-05,"Europe",2027
"Finland","NMC 111",6.41181736290184e-05,"Europe",2028
"Finland","NMC 111",4.74318747468557e-05,"Europe",2029
"Finland","NMC 111",3.88107762955044e-05,"Europe",2030
"Finland","NMC 111",3.20906962842831e-05,"Europe",2031
"Finland","NMC 111",2.60905409073579e-05,"Europe",2032
"Finland","NMC 111",2.08923927404554e-05,"Europe",2033
"Finland","NMC 111",1.58813446571593e-05,"Europe",2034
"Finland","NMC 111",1.20268006048402e-05,"Europe",2035
"Finland","NMC 111",9.10118169483324e-06,"Europe",2036
"Finland","NMC 111",6.59938358956003e-06,"Europe",2037
"Finland","NMC 111",4.32473911103906e-06,"Europe",2038
"Finland","NMC 111",2.70017458113322e-06,"Europe",2039
"Finland","NMC 111",2.67783992142885e-06,"Europe",2040
"Finland","NMC 111",1.99977877002689e-06,"Europe",2041
"Finland","NMC 111",1.49193539565118e-06,"Europe",2042
"Finland","NMC 111",1.11203815170323e-06,"Europe",2043
"Finland","NMC 111",8.28167471434405e-07,"Europe",2044
"Finland","NMC 111",6.16267721727259e-07,"Europe",2045
"Finland","NMC 111",4.58241646308651e-07,"Europe",2046
"Finland","NMC 111",3.40496141446589e-07,"Europe",2047
"Finland","NMC 111",2.52835929485976e-07,"Europe",2048
"Finland","NMC 111",1.87624227932244e-07,"Europe",2049
"Finland","NMC 111",1.39147540930324e-07,"Europe",2050
"Finland","NMC 532",0.108800556391691,"Europe",2024
"Finland","NMC 532",0.0986772721727157,"Europe",2025
"Finland","NMC 532",0.0873517762293517,"Europe",2026
"Finland","NMC 532",0.0776707307313901,"Europe",2027
"Finland","NMC 532",0.0696817994666382,"Europe",2028
"Finland","NMC 532",0.0631536422477102,"Europe",2029
"Finland","NMC 532",0.0578719118218803,"Europe",2030
"Finland","NMC 532",0.0530889022689962,"Europe",2031
"Finland","NMC 532",0.0480746898953862,"Europe",2032
"Finland","NMC 532",0.0428661205350506,"Europe",2033
"Finland","NMC 532",0.037359449776289,"Europe",2034
"Finland","NMC 532",0.0327557861353574,"Europe",2035
"Finland","NMC 532",0.0288734527545596,"Europe",2036
"Finland","NMC 532",0.0247427665552935,"Europe",2037
"Finland","NMC 532",0.0203409295427827,"Europe",2038
"Finland","NMC 532",0.0156162672477172,"Europe",2039
"Finland","NMC 532",0.015487096335115,"Europe",2040
"Finland","NMC 532",0.0133211420392626,"Europe",2041
"Finland","NMC 532",0.0114467880275544,"Europe",2042
"Finland","NMC 532",0.00982714643977383,"Europe",2043
"Finland","NMC 532",0.00842946528413959,"Europe",2044
"Finland","NMC 532",0.00722479280520272,"Europe",2045
"Finland","NMC 532",0.00618763446161276,"Europe",2046
"Finland","NMC 532",0.0052956150198019,"Europe",2047
"Finland","NMC 532",0.0045291543129621,"Europe",2048
"Finland","NMC 532",0.00387116215690867,"Europe",2049
"Finland","NMC 532",0.00330675560743259,"Europe",2050
"Finland","NMC 622",0.0832188402281284,"Europe",2024
"Finland","NMC 622",0.0754757918472915,"Europe",2025
"Finland","NMC 622",0.0668132016117961,"Europe",2026
"Finland","NMC 622",0.0594084106322747,"Europe",2027
"Finland","NMC 622",0.0532978757548477,"Europe",2028
"Finland","NMC 622",0.0483046506225214,"Europe",2029
"Finland","NMC 622",0.0442647863514895,"Europe",2030
"Finland","NMC 622",0.0406063812753416,"Europe",2031
"Finland","NMC 622",0.0367711349105425,"Europe",2032
"Finland","NMC 622",0.0327872297193372,"Europe",2033
"Finland","NMC 622",0.0285753141808493,"Europe",2034
"Finland","NMC 622",0.0250540863332683,"Europe",2035
"Finland","NMC 622",0.0220845860655876,"Europe",2036
"Finland","NMC 622",0.0189251269024218,"Europe",2037
"Finland","NMC 622",0.015558271224445,"Europe",2038
"Finland","NMC 622",0.0119444945149819,"Europe",2039
"Finland","NMC 622",0.0118456948958029,"Europe",2040
"Finland","NMC 622",0.010189010311957,"Europe",2041
"Finland","NMC 622",0.00875536353473142,"Europe",2042
"Finland","NMC 622",0.00751653995707336,"Europe",2043
"Finland","NMC 622",0.00644748839485659,"Europe",2044
"Finland","NMC 622",0.00552606437023159,"Europe",2045
"Finland","NMC 622",0.00473276774244822,"Europe",2046
"Finland","NMC 622",0.00405048425171681,"Europe",2047
"Finland","NMC 622",0.00346423751531216,"Europe",2048
"Finland","NMC 622",0.00296095567630353,"Europe",2049
"Finland","NMC 622",0.00252925514073397,"Europe",2050
"France","NMC 721",0.0879793845687434,"Europe",2024
"France","NMC 721",0.091098085929585,"Europe",2025
"France","NMC 721",0.0940357977038634,"Europe",2026
"France","NMC 721",0.0969450532468762,"Europe",2027
"France","NMC 721",0.0995122375920574,"Europe",2028
"France","NMC 721",0.101098195416024,"Europe",2029
"France","NMC 721",0.101906204447164,"Europe",2030
"France","NMC 721",0.102500905019918,"Europe",2031
"France","NMC 721",0.103075551189385,"Europe",2032
"France","NMC 721",0.103626438971838,"Europe",2033
"France","NMC 721",0.104225058478803,"Europe",2034
"France","NMC 721",0.104300852585924,"Europe",2035
"France","NMC 721",0.103865137394878,"Europe",2036
"France","NMC 721",0.10340798927164,"Europe",2037
"France","NMC 721",0.102987104388107,"Europe",2038
"France","NMC 721",0.10264695925876,"Europe",2039
"France","NMC 721",0.101889472234376,"Europe",2040
"France","NMC 721",0.100935044959151,"Europe",2041
"France","NMC 721",0.0998701102849794,"Europe",2042
"France","NMC 721",0.0987079222356191,"Europe",2043
"France","NMC 721",0.0974604858678962,"Europe",2044
"France","NMC 721",0.0961386385811917,"Europe",2045
"France","NMC 721",0.0947521415795969,"Europe",2046
"France","NMC 721",0.0933097753212852,"Europe",2047
"France","NMC 721",0.09181943449973,"Europe",2048
"France","NMC 721",0.090288219478448,"Europe",2049
"France","NMC 721",0.0887225221788562,"Europe",2050
"France","NMCA 89:4:4:3",0.058581173260573,"Europe",2024
"France","NMCA 89:4:4:3",0.0606577641081106,"Europe",2025
"France","NMCA 89:4:4:3",0.0626138428336235,"Europe",2026
"France","NMCA 89:4:4:3",0.0645509739451891,"Europe",2027
"France","NMCA 89:4:4:3",0.0662603365606935,"Europe",2028
"France","NMCA 89:4:4:3",0.0673163483812483,"Europe",2029
"France","NMCA 89:4:4:3",0.0678543621134581,"Europe",2030
"France","NMCA 89:4:4:3",0.0682503441660878,"Europe",2031
"France","NMCA 89:4:4:3",0.0686329729714844,"Europe",2032
"France","NMCA 89:4:4:3",0.068999782227871,"Europe",2033
"France","NMCA 89:4:4:3",0.0693983737073023,"Europe",2034
"France","NMCA 89:4:4:3",0.069448841299718,"Europe",2035
"France","NMCA 89:4:4:3",0.0691587198442875,"Europe",2036
"France","NMCA 89:4:4:3",0.0688543272465854,"Europe",2037
"France","NMCA 89:4:4:3",0.0685740805682766,"Europe",2038
"France","NMCA 89:4:4:3",0.0683475945471059,"Europe",2039
"France","NMCA 89:4:4:3",0.0678432209505461,"Europe",2040
"France","NMCA 89:4:4:3",0.0672077144640137,"Europe",2041
"France","NMCA 89:4:4:3",0.0664986265002294,"Europe",2042
"France","NMCA 89:4:4:3",0.0657247822659844,"Europe",2043
"France","NMCA 89:4:4:3",0.0648941753420179,"Europe",2044
"France","NMCA 89:4:4:3",0.0640140218230313,"Europe",2045
"France","NMCA 89:4:4:3",0.0630908212178687,"Europe",2046
"France","NMCA 89:4:4:3",0.0621304200045897,"Europe",2047
"France","NMCA 89:4:4:3",0.0611380748738209,"Europe",2048
"France","NMCA 89:4:4:3",0.0601185136106841,"Europe",2049
"France","NMCA 89:4:4:3",0.0590759922833232,"Europe",2050
"France","NMC 811",0.475229066075144,"Europe",2024
"France","NMC 811",0.492075029960263,"Europe",2025
"France","NMC 811",0.507943361271417,"Europe",2026
"France","NMC 811",0.523657983525903,"Europe",2027
"France","NMC 811",0.537524875466366,"Europe",2028
"France","NMC 811",0.546091578441301,"Europe",2029
"France","NMC 811",0.5504561165559,"Europe",2030
"France","NMC 811",0.553668448617203,"Europe",2031
"France","NMC 811",0.55677245489979,"Europe",2032
"France","NMC 811",0.559748127981053,"Europe",2033
"France","NMC 811",0.562981628540577,"Europe",2034
"France","NMC 811",0.563391037664292,"Europe",2035
"France","NMC 811",0.561037480358443,"Europe",2036
"France","NMC 811",0.558568151018064,"Europe",2037
"France","NMC 811",0.556294701037625,"Europe",2038
"France","NMC 811",0.554457374566862,"Europe",2039
"France","NMC 811",0.550365735907118,"Europe",2040
"France","NMC 811",0.545210305633707,"Europe",2041
"France","NMC 811",0.539457959068448,"Europe",2042
"France","NMC 811",0.533180289089185,"Europe",2043
"France","NMC 811",0.526442142159345,"Europe",2044
"France","NMC 811",0.519302057528908,"Europe",2045
"France","NMC 811",0.511812761276,"Europe",2046
"France","NMC 811",0.504021681885803,"Europe",2047
"France","NMC 811",0.495971463300698,"Europe",2048
"France","NMC 811",0.487700458813784,"Europe",2049
"France","NMC 811",0.47924319500035,"Europe",2050
"France","LFP",0.11945732908898,"Europe",2024
"France","LFP",0.120870877251419,"Europe",2025
"France","LFP",0.125358677937855,"Europe",2026
"France","LFP",0.126753031826967,"Europe",2027
"France","LFP",0.126974863932724,"Europe",2028
"France","LFP",0.130869311270808,"Europe",2029
"France","LFP",0.137432397303056,"Europe",2030
"France","LFP",0.144423920761395,"Europe",2031
"France","LFP",0.152197114614564,"Europe",2032
"France","LFP",0.16070772541958,"Europe",2033
"France","LFP",0.169723968862276,"Europe",2034
"France","LFP",0.180339057027264,"Europe",2035
"France","LFP",0.192872185600837,"Europe",2036
"France","LFP",0.206253796060068,"Europe",2037
"France","LFP",0.220154304013446,"Europe",2038
"France","LFP",0.234410760267663,"Europe",2039
"France","LFP",0.240060454318931,"Europe",2040
"France","LFP",0.252263366636439,"Europe",2041
"France","LFP",0.264534414448581,"Europe",2042
"France","LFP",0.276865421841732,"Europe",2043
"France","LFP",0.289248547620229,"Europe",2044
"France","LFP",0.3016761144021,"Europe",2045
"France","LFP",0.314140475827781,"Europe",2046
"France","LFP",0.326633917889319,"Europe",2047
"France","LFP",0.339148590110062,"Europe",2048
"France","LFP",0.351676462318796,"Europe",2049
"France","LFP",0.364209302962375,"Europe",2050
"France","NCA",0.00155828406851599,"Europe",2024
"France","NCA",0.000371829759555067,"Europe",2025
"France","NCA",0.000278110299987736,"Europe",2026
"France","NCA",0.000208503029663257,"Europe",2027
"France","NCA",0.0001609335302607,"Europe",2028
"France","NCA",0.000130848357730387,"Europe",2029
"France","NCA",0.000111969258842893,"Europe",2030
"France","NCA",9.86108752274258e-05,"Europe",2031
"France","NCA",8.78758974110105e-05,"Europe",2032
"France","NCA",7.9489015883144e-05,"Europe",2033
"France","NCA",7.23266416382658e-05,"Europe",2034
"France","NCA",6.7656620947864e-05,"Europe",2035
"France","NCA",6.59410446937428e-05,"Europe",2036
"France","NCA",6.41964556390455e-05,"Europe",2037
"France","NCA",6.2162233331662e-05,"Europe",2038
"France","NCA",5.9863283290063e-05,"Europe",2039
"France","NCA",5.94215199815667e-05,"Europe",2040
"France","NCA",5.76243367534845e-05,"Europe",2041
"France","NCA",5.58147525116262e-05,"Europe",2042
"France","NCA",5.40026409517606e-05,"Europe",2043
"France","NCA",5.21964631361187e-05,"Europe",2044
"France","NCA",5.04034178096213e-05,"Europe",2045
"France","NCA",4.86295855586096e-05,"Europe",2046
"France","NCA",4.68800636175366e-05,"Europe",2047
"France","NCA",4.5159089523776e-05,"Europe",2048
"France","NCA",4.34701528433828e-05,"Europe",2049
"France","NCA",4.18160949114956e-05,"Europe",2050
"France","NMC 111",0.000317938337895418,"Europe",2024
"France","NMC 111",0.000206391400533785,"Europe",2025
"France","NMC 111",0.000151630058397546,"Europe",2026
"France","NMC 111",0.000117422498381598,"Europe",2027
"France","NMC 111",8.83613078344054e-05,"Europe",2028
"France","NMC 111",6.57179414278028e-05,"Europe",2029
"France","NMC 111",5.40286428537164e-05,"Europe",2030
"France","NMC 111",4.48720039883381e-05,"Europe",2031
"France","NMC 111",3.66538251870656e-05,"Europe",2032
"France","NMC 111",2.94963054088879e-05,"Europe",2033
"France","NMC 111",2.25391626471939e-05,"Europe",2034
"France","NMC 111",1.71499111667756e-05,"Europe",2035
"France","NMC 111",1.30356763145696e-05,"Europe",2036
"France","NMC 111",9.49710905215479e-06,"Europe",2037
"France","NMC 111",6.25491580677463e-06,"Europe",2038
"France","NMC 111",3.92607092746938e-06,"Europe",2039
"France","NMC 111",3.89709834215517e-06,"Europe",2040
"France","NMC 111",2.91952406707402e-06,"Europe",2041
"France","NMC 111",2.18455827673291e-06,"Europe",2042
"France","NMC 111",1.63281936311117e-06,"Europe",2043
"France","NMC 111",1.21919375694297e-06,"Europe",2044
"France","NMC 111",9.09494657217048e-07,"Europe",2045
"France","NMC 111",6.77874419251751e-07,"Europe",2046
"France","NMC 111",5.04830262058401e-07,"Europe",2047
"France","NMC 111",3.75673773471601e-07,"Europe",2048
"France","NMC 111",2.79360743890079e-07,"Europe",2049
"France","NMC 111",2.07599448536664e-07,"Europe",2050
"France","NMC 532",0.145549574327442,"Europe",2024
"France","NMC 532",0.132995256702541,"Europe",2025
"France","NMC 532",0.11877247051115,"Europe",2026
"France","NMC 532",0.106391114154598,"Europe",2027
"France","NMC 532",0.0960285451789653,"Europe",2028
"France","NMC 532",0.0875008079342799,"Europe",2029
"France","NMC 532",0.0805637287767503,"Europe",2030
"France","NMC 532",0.0742335228019847,"Europe",2031
"France","NMC 532",0.0675387024594397,"Europe",2032
"France","NMC 532",0.0605192616615772,"Europe",2033
"France","NMC 532",0.0530213740143128,"Europe",2034
"France","NMC 532",0.0467089162676564,"Europe",2035
"France","NMC 532",0.0413556169751158,"Europe",2036
"France","NMC 532",0.0356070758789303,"Europe",2037
"France","NMC 532",0.0294193010156102,"Europe",2038
"France","NMC 532",0.0227061513967456,"Europe",2039
"France","NMC 532",0.0225385905144659,"Europe",2040
"France","NMC 532",0.0194478486157825,"Europe",2041
"France","NMC 532",0.0167608970204013,"Europe",2042
"France","NMC 532",0.0144293205825855,"Europe",2043
"France","NMC 532",0.0124095087084141,"Europe",2044
"France","NMC 532",0.0106624283962419,"Europe",2045
"France","NMC 532",0.00915333460194208,"Europe",2046
"France","NMC 532",0.00785144497335327,"Europe",2047
"France","NMC 532",0.00672959928932897,"Europe",2048
"France","NMC 532",0.0057639184011122,"Europe",2049
"France","NMC 532",0.00493347303127892,"Europe",2050
"France","NMC 622",0.111327250272706,"Europe",2024
"France","NMC 622",0.101724764887993,"Europe",2025
"France","NMC 622",0.0908461093837046,"Europe",2026
"France","NMC 622",0.0813759177724221,"Europe",2027
"France","NMC 622",0.0734498464310996,"Europe",2028
"France","NMC 622",0.0669271922571809,"Europe",2029
"France","NMC 622",0.0616211929019753,"Europe",2030
"France","NMC 622",0.0567793757541965,"Europe",2031
"France","NMC 622",0.0516586741427401,"Europe",2032
"France","NMC 622",0.0462896784167888,"Europe",2033
"France","NMC 622",0.0405547305924429,"Europe",2034
"France","NMC 622",0.0357264886230302,"Europe",2035
"France","NMC 622",0.031631883105431,"Europe",2036
"France","NMC 622",0.0272349669600204,"Europe",2037
"France","NMC 622",0.0225020918277973,"Europe",2038
"France","NMC 622",0.0173673706086467,"Europe",2039
"France","NMC 622",0.0172392074562385,"Europe",2040
"France","NMC 622",0.0148751758300863,"Europe",2041
"France","NMC 622",0.0128199933665726,"Europe",2042
"France","NMC 622",0.0110366285245792,"Europe",2043
"France","NMC 622",0.00949172464520544,"Europe",2044
"France","NMC 622",0.00815542635605931,"Europe",2045
"France","NMC 622",0.00700115803683322,"Europe",2046
"France","NMC 622",0.00600537503177074,"Europe",2047
"France","NMC 622",0.00514730316306324,"Europe",2048
"France","NMC 622",0.00440867786358816,"Europe",2049
"France","NMC 622",0.00377349084945611,"Europe",2050
"Germany","NMC 721",0.256877139964489,"Europe",2024
"Germany","NMC 721",0.264185077341579,"Europe",2025
"Germany","NMC 721",0.270987379454287,"Europe",2026
"Germany","NMC 721",0.277528575277037,"Europe",2027
"Germany","NMC 721",0.283198701829182,"Europe",2028
"Germany","NMC 721",0.286857203429871,"Europe",2029
"Germany","NMC 721",0.288958042759585,"Europe",2030
"Germany","NMC 721",0.290626154011753,"Europe",2031
"Germany","NMC 721",0.292285529429301,"Europe",2032
"Germany","NMC 721",0.29392917689902,"Europe",2033
"Germany","NMC 721",0.295699315597838,"Europe",2034
"Germany","NMC 721",0.296454252062162,"Europe",2035
"Germany","NMC 721",0.296232543325087,"Europe",2036
"Germany","NMC 721",0.296010907876351,"Europe",2037
"Germany","NMC 721",0.29589663522832,"Europe",2038
"Germany","NMC 721",0.295977686158611,"Europe",2039
"Germany","NMC 721",0.294766431504808,"Europe",2040
"Germany","NMC 721",0.293439655134975,"Europe",2041
"Germany","NMC 721",0.291869196913055,"Europe",2042
"Germany","NMC 721",0.29007783822713,"Europe",2043
"Germany","NMC 721",0.288086028492557,"Europe",2044
"Germany","NMC 721",0.285912085776233,"Europe",2045
"Germany","NMC 721",0.283572401118364,"Europe",2046
"Germany","NMC 721",0.28108163938718,"Europe",2047
"Germany","NMC 721",0.27845293171623,"Europe",2048
"Germany","NMC 721",0.275698056298867,"Europe",2049
"Germany","NMC 721",0.272827605627637,"Europe",2050
"Germany","NMCA 89:4:4:3",0.0587285113224154,"Europe",2024
"Germany","NMCA 89:4:4:3",0.0603992877996575,"Europe",2025
"Germany","NMCA 89:4:4:3",0.0619544634634005,"Europe",2026
"Germany","NMCA 89:4:4:3",0.0634499437268121,"Europe",2027
"Germany","NMCA 89:4:4:3",0.064746275862335,"Europe",2028
"Germany","NMCA 89:4:4:3",0.0655827004375574,"Europe",2029
"Germany","NMCA 89:4:4:3",0.0660630046264735,"Europe",2030
"Germany","NMCA 89:4:4:3",0.0664443764004409,"Europe",2031
"Germany","NMCA 89:4:4:3",0.0668237509450622,"Europe",2032
"Germany","NMCA 89:4:4:3",0.0671995296891293,"Europe",2033
"Germany","NMCA 89:4:4:3",0.0676042274782364,"Europe",2034
"Germany","NMCA 89:4:4:3",0.0677768247545021,"Europe",2035
"Germany","NMCA 89:4:4:3",0.0677261366158946,"Europe",2036
"Germany","NMCA 89:4:4:3",0.0676754652328267,"Europe",2037
"Germany","NMCA 89:4:4:3",0.0676493396597039,"Europe",2038
"Germany","NMCA 89:4:4:3",0.0676678699208159,"Europe",2039
"Germany","NMCA 89:4:4:3",0.0673909469425392,"Europe",2040
"Germany","NMCA 89:4:4:3",0.0670876128230889,"Europe",2041
"Germany","NMCA 89:4:4:3",0.0667285669637331,"Europe",2042
"Germany","NMCA 89:4:4:3",0.0663190177571224,"Europe",2043
"Germany","NMCA 89:4:4:3",0.0658636404488687,"Europe",2044
"Germany","NMCA 89:4:4:3",0.0653666230052474,"Europe",2045
"Germany","NMCA 89:4:4:3",0.0648317128262429,"Europe",2046
"Germany","NMCA 89:4:4:3",0.0642622626659387,"Europe",2047
"Germany","NMCA 89:4:4:3",0.0636612746284744,"Europe",2048
"Germany","NMCA 89:4:4:3",0.0630314415021681,"Europe",2049
"Germany","NMCA 89:4:4:3",0.0623751849946055,"Europe",2050
"Germany","NMC 811",0.400629598915409,"Europe",2024
"Germany","NMC 811",0.412027172170417,"Europe",2025
"Germany","NMC 811",0.422636148771031,"Europe",2026
"Germany","NMC 811",0.432837899924356,"Europe",2027
"Germany","NMC 811",0.441681117840514,"Europe",2028
"Germany","NMC 811",0.447386974068585,"Europe",2029
"Germany","NMC 811",0.450663475894188,"Europe",2030
"Germany","NMC 811",0.45326508825251,"Europe",2031
"Germany","NMC 811",0.455853076066741,"Europe",2032
"Germany","NMC 811",0.458416534327926,"Europe",2033
"Germany","NMC 811",0.461177270285318,"Europe",2034
"Germany","NMC 811",0.462354680984265,"Europe",2035
"Germany","NMC 811",0.462008900575689,"Europe",2036
"Germany","NMC 811",0.461663234468753,"Europe",2037
"Germany","NMC 811",0.461485013062388,"Europe",2038
"Germany","NMC 811",0.461611421358971,"Europe",2039
"Germany","NMC 811",0.45972232968579,"Europe",2040
"Germany","NMC 811",0.457653068540286,"Europe",2041
"Germany","NMC 811",0.4552037573729,"Europe",2042
"Germany","NMC 811",0.452409926392241,"Europe",2043
"Germany","NMC 811",0.449303468825842,"Europe",2044
"Germany","NMC 811",0.445912953816891,"Europe",2045
"Germany","NMC 811",0.442263945087659,"Europe",2046
"Germany","NMC 811",0.438379314195646,"Europe",2047
"Germany","NMC 811",0.434279540661792,"Europe",2048
"Germany","NMC 811",0.42998299394038,"Europe",2049
"Germany","NMC 811",0.425506194248199,"Europe",2050
"Germany","LFP",0.0807577445728211,"Europe",2024
"Germany","LFP",0.0803642067473518,"Europe",2025
"Germany","LFP",0.0820906673542623,"Europe",2026
"Germany","LFP",0.0817958353294495,"Europe",2027
"Germany","LFP",0.0808623773521894,"Europe",2028
"Germany","LFP",0.0825414727645276,"Europe",2029
"Germany","LFP",0.0860942186436931,"Europe",2030
"Germany","LFP",0.0899595612692617,"Europe",2031
"Germany","LFP",0.094318577262469,"Europe",2032
"Germany","LFP",0.0991408728573697,"Europe",2033
"Germany","LFP",0.104260262840946,"Europe",2034
"Germany","LFP",0.11052086095523,"Europe",2035
"Germany","LFP",0.118147529833653,"Europe",2036
"Germany","LFP",0.126346656483076,"Europe",2037
"Germany","LFP",0.134898513682783,"Europe",2038
"Germany","LFP",0.143686990959441,"Europe",2039
"Germany","LFP",0.147191353503705,"Europe",2040
"Germany","LFP",0.154990348847456,"Europe",2041
"Germany","LFP",0.16294377623633,"Europe",2042
"Germany","LFP",0.171051285399622,"Europe",2043
"Germany","LFP",0.179312331808218,"Europe",2044
"Germany","LFP",0.187726109387595,"Europe",2045
"Germany","LFP",0.196291495406448,"Europe",2046
"Germany","LFP",0.20500700631517,"Europe",2047
"Germany","LFP",0.213870763347318,"Europe",2048
"Germany","LFP",0.222880466777565,"Europe",2049
"Germany","LFP",0.232033377831373,"Europe",2050
"Germany","LMO",7.12261583153996e-05,"Europe",2024
"Germany","LMO",4.74403118531808e-05,"Europe",2025
"Germany","LMO",3.44871544193479e-05,"Europe",2026
"Germany","LMO",2.564752532049e-05,"Europe",2027
"Germany","LMO",2.07170263318444e-05,"Europe",2028
"Germany","LMO",1.87104720674211e-05,"Europe",2029
"Germany","LMO",1.8433098908321e-05,"Europe",2030
"Germany","LMO",1.86955059233473e-05,"Europe",2031
"Germany","LMO",1.90176298689217e-05,"Europe",2032
"Germany","LMO",1.969423536367e-05,"Europe",2033
"Germany","LMO",1.87595715080431e-05,"Europe",2034
"Germany","LMO",1.8098442162909e-05,"Europe",2035
"Germany","LMO",1.92346209114755e-05,"Europe",2036
"Germany","LMO",2.04744815500224e-05,"Europe",2037
"Germany","LMO",2.17689490979801e-05,"Europe",2038
"Germany","LMO",2.29787470808687e-05,"Europe",2039
"Germany","LMO",2.28847092001707e-05,"Europe",2040
"Germany","LMO",2.39146160138629e-05,"Europe",2041
"Germany","LMO",2.49695149308604e-05,"Europe",2042
"Germany","LMO",2.60503538485147e-05,"Europe",2043
"Germany","LMO",2.71580452234521e-05,"Europe",2044
"Germany","LMO",2.82934598737481e-05,"Europe",2045
"Germany","LMO",2.94574222026006e-05,"Europe",2046
"Germany","LMO",3.06507065912862e-05,"Europe",2047
"Germany","LMO",3.18740347472625e-05,"Europe",2048
"Germany","LMO",3.31280738293397e-05,"Europe",2049
"Germany","LMO",3.44134352045419e-05,"Europe",2050
"Germany","NCA",0.00169416505135915,"Europe",2024
"Germany","NCA",0.000401520502963387,"Europe",2025
