"Powertrain","Country","chemistry","share_units","year","ratio2024"
"BEV","Australia","NMC 111",4.21085018775178e-05,2039,0.00937376707033567
"BEV","Australia","NMC 111",1.55749033405124e-05,2040,0.00346716308946823
"BEV","Australia","NMC 111",1.00326761073342e-05,2041,0.00222588149949233
"BEV","Australia","NMC 111",6.45934567447714e-06,2042,0.00142671810989412
"BEV","Australia","NMC 111",4.15680635260769e-06,2043,0.000913018324782449
"BEV","Australia","NMC 111",2.6739158779854e-06,2044,0.000583336025251147
"BEV","Australia","NMC 111",1.71936335935582e-06,2045,0.000372087550277645
"BEV","Australia","NMC 111",1.10518053801258e-06,2046,0.000236943128100393
"BEV","Australia","NMC 111",7.10160659913595e-07,2047,0.00015062539218405
"BEV","Australia","NMC 111",4.56193081200016e-07,2048,9.55843969461224e-05
"BEV","Australia","NMC 111",2.92967333356921e-07,2049,6.05463202535383e-05
"BEV","Australia","NMC 111",1.88094806552841e-07,2050,3.82803209108023e-05
"BEV","Australia","NMC 622",0.172683502477711,2022,1.31228151740801
"BEV","Australia","NMC 622",0.146539976385484,2023,1.13224264953972
"BEV","Australia","NMC 622",0.124869778428165,2024,1
"BEV","Australia","NMC 622",0.106838286055266,2025,0.887551256536353
"BEV","Australia","NMC 622",0.0944695392930861,2026,0.808252219159989
"BEV","Australia","NMC 622",0.0884929242516313,2027,0.766098078129924
"BEV","Australia","NMC 622",0.0825550320114737,2028,0.724690272248774
"BEV","Australia","NMC 622",0.0777926898386644,2029,0.690065399746081
"BEV","Australia","NMC 622",0.0733047005270834,2030,0.657193269162947
"BEV","Australia","NMC 622",0.0675986130387131,2031,0.609149457799787
"BEV","Australia","NMC 622",0.0623936067767098,2032,0.563083863952814
"BEV","Australia","NMC 622",0.056843902178204,2033,0.513908808674667
"BEV","Australia","NMC 622",0.0513320373619714,2034,0.464057132107058
"BEV","Australia","NMC 622",0.0461166102348148,2035,0.416834920381327
"BEV","Australia","NMC 622",0.0414979285863745,2036,0.374763395268579
"BEV","Australia","NMC 622",0.03720032760682,2037,0.335746655743773
"BEV","Australia","NMC 622",0.0329826486139509,2038,0.297577796769361
"BEV","Australia","NMC 622",0.0287582743460495,2039,0.259426940755945
"BEV","Australia","NMC 622",0.0247094789343431,2040,0.222905293798274
"BEV","Australia","NMC 622",0.0217716424605707,2041,0.19574213752669
"BEV","Australia","NMC 622",0.0191733986898931,2042,0.17161554952401
"BEV","Australia","NMC 622",0.0168774388899399,2043,0.150222204224165
"BEV","Australia","NMC 622",0.0148501440292902,2044,0.131283337454857
"BEV","Australia","NMC 622",0.0130613109183973,2045,0.114543941796782
"BEV","Australia","NMC 622",0.011483876237693,2046,0.0997716782589567
"BEV","Australia","NMC 622",0.0100936457849838,2047,0.0867556014967581
"BEV","Australia","NMC 622",0.00886903397413748,2048,0.0753047747165289
"BEV","Australia","NMC 622",0.00779081688625988,2049,0.065246833161613
"BEV","Australia","NMC 622",0.00684190087676859,2050,0.0564265409815734
"BEV","Australia","NMC 532",0.0560753127327308,2022,1.12398536180244
"BEV","Australia","NMC 532",0.061045877473273,2023,1.24409206727784
"BEV","Australia","NMC 532",0.0473417768048261,2024,1
"BEV","Australia","NMC 532",0.0344621853237423,2025,0.755130708713295
"BEV","Australia","NMC 532",0.0237316769806978,2026,0.535545438025948
"BEV","Australia","NMC 532",0.0197813318732913,2027,0.451693814060249
"BEV","Australia","NMC 532",0.0160620360920041,2028,0.37189665016137
"BEV","Australia","NMC 532",0.013174295409252,2029,0.308241882827897
"BEV","Australia","NMC 532",0.0107172367786129,2030,0.253429342165341
"BEV","Australia","NMC 532",0.00924378169674271,2031,0.219709352740119
"BEV","Australia","NMC 532",0.00828608711546058,2032,0.197240126782256
"BEV","Australia","NMC 532",0.0076661162962482,2033,0.182805967701625
"BEV","Australia","NMC 532",0.00712674496779651,2034,0.169936611904538
"BEV","Australia","NMC 532",0.00646341394578055,2035,0.15409249105644
"BEV","Australia","NMC 532",0.0061416934287253,2036,0.146295735825421
"BEV","Australia","NMC 532",0.00575693326815612,2037,0.137046804559558
"BEV","Australia","NMC 532",0.00537990029115552,2038,0.128027130075728
"BEV","Australia","NMC 532",0.00496972240888888,2039,0.118248916668405
"BEV","Australia","NMC 532",0.00453647661264203,2040,0.107941452855695
"BEV","Australia","NMC 532",0.00421863292284626,2041,0.100040915652479
"BEV","Australia","NMC 532",0.00392107457345612,2042,0.0925710994557013
"BEV","Australia","NMC 532",0.00364282239801462,2043,0.0855221029932087
"BEV","Australia","NMC 532",0.00338288765230408,2044,0.0788822528194897
"BEV","Australia","NMC 532",0.00314028548477682,2045,0.0726385683382575
"BEV","Australia","NMC 532",0.0029140454589532,2046,0.0667771506651163
"BEV","Australia","NMC 532",0.00270321963962347,2047,0.0612835036867979
"BEV","Australia","NMC 532",0.00250688867012381,2048,0.0561427950625988
"BEV","Australia","NMC 532",0.00232416619949288,2049,0.0513400643882017
"BEV","Australia","NMC 532",0.0021542019614908,2050,0.046860385260345
"BEV","Austria","NMC 811",0.246491855912439,2022,0.915486817373781
"BEV","Austria","NMC 811",0.244715633162127,2023,0.888992420748176
"BEV","Austria","NMC 811",0.267813253460977,2024,1
"BEV","Austria","NMC 811",0.300161242646214,2025,1.18746411914938
"BEV","Austria","NMC 811",0.324125863700305,2026,1.34315936097992
"BEV","Austria","NMC 811",0.334196503744124,2027,1.41089517713085
"BEV","Austria","NMC 811",0.343982485229375,2028,1.48212803024089
"BEV","Austria","NMC 811",0.352526678178672,2029,1.54756086230936
"BEV","Austria","NMC 811",0.360572800793642,2030,1.61323796724091
"BEV","Austria","NMC 811",0.366606227150839,2031,1.65378092305534
"BEV","Austria","NMC 811",0.372546179355244,2032,1.69150362841649
"BEV","Austria","NMC 811",0.377413702986352,2033,1.72003069178444
"BEV","Austria","NMC 811",0.382612708509469,2034,1.74948671634458
"BEV","Austria","NMC 811",0.388268871968072,2035,1.78438223184772
"BEV","Austria","NMC 811",0.392829186064089,2036,1.81102907113152
"BEV","Austria","NMC 811",0.397029135634919,2037,1.83561936395619
"BEV","Austria","NMC 811",0.40091069117054,2038,1.85797093507114
"BEV","Austria","NMC 811",0.404507920331653,2039,1.87772671108129
"BEV","Austria","NMC 811",0.408225183655267,2040,1.89967810941871
"BEV","Austria","NMC 811",0.411382111397644,2041,1.914205585471
"BEV","Austria","NMC 811",0.414320732680946,2042,1.92577482445329
"BEV","Austria","NMC 811",0.417061522460358,2043,1.93431685781573
"BEV","Austria","NMC 811",0.419623087921491,2044,1.93975871778864
"BEV","Austria","NMC 811",0.422022294539674,2045,1.94202512848511
"BEV","Austria","NMC 811",0.424274391801957,2046,1.94104058126611
"BEV","Austria","NMC 811",0.426393137491845,2047,1.93673178426563
"BEV","Austria","NMC 811",0.428390919161898,2048,1.92903046020262
"BEV","Austria","NMC 811",0.430278871465601,2049,1.91787644953352
"BEV","Austria","NMC 811",0.432066988228001,2050,1.90322105736169
"BEV","Austria","NMC 721",0.170905643992293,2022,0.915486817373781
"BEV","Austria","NMC 721",0.169674096232258,2023,0.888992420748176
"BEV","Austria","NMC 721",0.185688879589915,2024,1
"BEV","Austria","NMC 721",0.208117425568012,2025,1.18746411914938
"BEV","Austria","NMC 721",0.224733345713202,2026,1.34315936097992
"BEV","Austria","NMC 721",0.23171584505677,2027,1.41089517713085
"BEV","Austria","NMC 721",0.23850097579321,2028,1.48212803024089
"BEV","Austria","NMC 721",0.24442510985025,2029,1.54756086230936
"BEV","Austria","NMC 721",0.250003905798952,2030,1.61323796724091
"BEV","Austria","NMC 721",0.254187194586485,2031,1.65378092305534
"BEV","Austria","NMC 721",0.25830567287462,2032,1.69150362841649
"BEV","Austria","NMC 721",0.261680580567788,2033,1.72003069178444
"BEV","Austria","NMC 721",0.265285321924287,2034,1.74948671634458
"BEV","Austria","NMC 721",0.269207034691794,2035,1.78438223184772
"BEV","Austria","NMC 721",0.272368938011081,2036,1.81102907113152
"BEV","Austria","NMC 721",0.275280981832898,2037,1.83561936395619
"BEV","Austria","NMC 721",0.277972266484277,2038,1.85797093507114
"BEV","Austria","NMC 721",0.280466412849041,2039,1.87772671108129
"BEV","Austria","NMC 721",0.283043785151503,2040,1.89967810941871
"BEV","Austria","NMC 721",0.285232647606414,2041,1.914205585471
"BEV","Austria","NMC 721",0.287270146821198,2042,1.92577482445329
"BEV","Austria","NMC 721",0.289170479148868,2043,1.93431685781573
"BEV","Austria","NMC 721",0.290946545920498,2044,1.93975871778864
"BEV","Austria","NMC 721",0.29261004084869,2045,1.94202512848511
"BEV","Austria","NMC 721",0.294171537197196,2046,1.94104058126611
"BEV","Austria","NMC 721",0.295640573953992,2047,1.93673178426563
"BEV","Austria","NMC 721",0.297025740054562,2048,1.92903046020262
"BEV","Austria","NMC 721",0.298334755734195,2049,1.91787644953352
"BEV","Austria","NMC 721",0.299574550232395,2050,1.90322105736169
"BEV","Austria","NMCA 89:4:4:3",0.0843262890188455,2022,0.915486817373781
"BEV","Austria","NMCA 89:4:4:3",0.0837186329465982,2023,0.888992420748176
"BEV","Austria","NMCA 89:4:4:3",0.0916204623914635,2024,1
"BEV","Austria","NMCA 89:4:4:3",0.102686896514065,2025,1.18746411914938
"BEV","Austria","NMCA 89:4:4:3",0.110885331929928,2026,1.34315936097992
"BEV","Austria","NMCA 89:4:4:3",0.114330556113081,2027,1.41089517713085
"BEV","Austria","NMCA 89:4:4:3",0.117678396957574,2028,1.48212803024089
"BEV","Austria","NMCA 89:4:4:3",0.120601414764422,2029,1.54756086230936
"BEV","Austria","NMCA 89:4:4:3",0.123354039830266,2030,1.61323796724091
"BEV","Austria","NMCA 89:4:4:3",0.125418109869771,2031,1.65378092305534
"BEV","Austria","NMCA 89:4:4:3",0.127450201861179,2032,1.69150362841649
"BEV","Austria","NMCA 89:4:4:3",0.129115409837335,2033,1.72003069178444
"BEV","Austria","NMCA 89:4:4:3",0.130894019685234,2034,1.74948671634458
"BEV","Austria","NMCA 89:4:4:3",0.132829025905957,2035,1.78438223184772
"BEV","Austria","NMCA 89:4:4:3",0.134389135724003,2036,1.81102907113152
"BEV","Austria","NMCA 89:4:4:3",0.135825962754508,2037,1.83561936395619
"BEV","Austria","NMCA 89:4:4:3",0.137153865344749,2038,1.85797093507114
"BEV","Austria","NMCA 89:4:4:3",0.138384498238417,2039,1.87772671108129
"BEV","Austria","NMCA 89:4:4:3",0.139656195513063,2040,1.89967810941871
"BEV","Austria","NMCA 89:4:4:3",0.140736198745745,2041,1.914205585471
"BEV","Austria","NMCA 89:4:4:3",0.141741518076623,2042,1.92577482445329
"BEV","Austria","NMCA 89:4:4:3",0.142679158106242,2043,1.93431685781573
"BEV","Austria","NMCA 89:4:4:3",0.143555484460379,2044,1.93975871778864
"BEV","Austria","NMCA 89:4:4:3",0.144376266915653,2045,1.94202512848511
"BEV","Austria","NMCA 89:4:4:3",0.145146722409749,2046,1.94104058126611
"BEV","Austria","NMCA 89:4:4:3",0.145871557559947,2047,1.93673178426563
"BEV","Austria","NMCA 89:4:4:3",0.146555010219598,2048,1.92903046020262
"BEV","Austria","NMCA 89:4:4:3",0.147200889618033,2049,1.91787644953352
"BEV","Austria","NMCA 89:4:4:3",0.147812614700581,2050,1.90322105736169
"BEV","Austria","LFP",0.16959871587932,2022,0.842157242988723
"BEV","Austria","LFP",0.195405000280282,2023,0.949058810219396
"BEV","Austria","LFP",0.20031384035987,2024,1
"BEV","Austria","LFP",0.185029073561118,2025,0.978649015627184
"BEV","Austria","LFP",0.173053362342773,2026,0.958771257837829
"BEV","Austria","LFP",0.168281224733677,2027,0.949838172331645
"BEV","Austria","LFP",0.163700734760499,2028,0.943020487073641
"BEV","Austria","LFP",0.158118656793845,2029,0.9280256368697
"BEV","Austria","LFP",0.15246661320222,2030,0.912013637893936
"BEV","Austria","LFP",0.150330503284043,2031,0.906663974894844
"BEV","Austria","LFP",0.147041613952455,2032,0.892594464221044
"BEV","Austria","LFP",0.145667679511413,2033,0.887570465395129
"BEV","Austria","LFP",0.143455941018382,2034,0.876982455362227
"BEV","Austria","LFP",0.140042540277604,2035,0.860471329270292
"BEV","Austria","LFP",0.137448441764915,2036,0.84719347761622
"BEV","Austria","LFP",0.135199539581684,2037,0.835711874506837
"BEV","Austria","LFP",0.133420989121145,2038,0.826678308697495
"BEV","Austria","LFP",0.132221098498893,2039,0.820591896440027
"BEV","Austria","LFP",0.130594501446716,2040,0.812505342269004
"BEV","Austria","LFP",0.128484676884289,2041,0.79931068987538
"BEV","Austria","LFP",0.126334927368287,2042,0.785079038896709
"BEV","Austria","LFP",0.124156004622416,2043,0.769868107852414
"BEV","Austria","LFP",0.121957303827659,2044,0.753732531254131
"BEV","Austria","LFP",0.119747007431534,2045,0.736724695224067
"BEV","Austria","LFP",0.117532217240303,2046,0.718895612557341
"BEV","Austria","LFP",0.115319075265869,2047,0.700295818144888
"BEV","Austria","LFP",0.113112873739844,2048,0.680976262530857
"BEV","Austria","LFP",0.110918154742488,2049,0.660989178768165
"BEV","Austria","LFP",0.108738799962552,2050,0.640388895549681
"BEV","Austria","NCA",0.0040739499252521,2022,1.45622370791235
"BEV","Austria","NCA",0.00329220427535372,2023,1.15102831968396
"BEV","Austria","NCA",0.00278271785751648,2024,1
"BEV","Austria","NCA",0.00244596459967127,2025,0.931277131842033
"BEV","Austria","NCA",0.00228526132329615,2026,0.911407537757311
"BEV","Austria","NCA",0.00219805028658091,2027,0.893086163861443
"BEV","Austria","NCA",0.0020105715916639,2028,0.833742275427932
"BEV","Austria","NCA",0.00188840581923493,2029,0.797836626495255
"BEV","Austria","NCA",0.00173352075268215,2030,0.746444301166209
"BEV","Austria","NCA",0.00163984740672956,2031,0.711941760358095
"BEV","Austria","NCA",0.00162813778005248,2032,0.711454063606791
"BEV","Austria","NCA",0.00151421740311438,2033,0.66415532006314
"BEV","Austria","NCA",0.00147393586080208,2034,0.648623581600786
"BEV","Austria","NCA",0.00144893031003109,2035,0.640863745964003
"BEV","Austria","NCA",0.00142682548564841,2036,0.633075378159429
"BEV","Austria","NCA",0.00138160803891438,2037,0.614763386229066
"BEV","Austria","NCA",0.00132016811346756,2038,0.588821158403165
"BEV","Austria","NCA",0.00123581371289008,2039,0.552104459440204
"BEV","Austria","NCA",0.00114360827848104,2040,0.512177394010438
"BEV","Austria","NCA",0.00108849887458045,2041,0.487454463029931
"BEV","Austria","NCA",0.00103543855385401,2042,0.463186679094578
"BEV","Austria","NCA",0.000984448210678678,2043,0.439423477690322
"BEV","Austria","NCA",0.000935528902139397,2044,0.416206095718178
"BEV","Austria","NCA",0.000888665483768699,2045,0.393568791607147
"BEV","Austria","NCA",0.000843829728114224,2046,0.371539940844953
"BEV","Austria","NCA",0.000800982988325984,2047,0.35014300641325
"BEV","Austria","NCA",0.000760078462146651,2048,0.329397384102617
"BEV","Austria","NCA",0.000721063106186496,2049,0.309319123517844
"BEV","Austria","NCA",0.000683879245520294,2050,0.289921526602488
"BEV","Austria","NMC 111",0.0154334203211381,2022,2.0391583266382
"BEV","Austria","NMC 111",0.0109982643831606,2023,1.42134577233358
"BEV","Austria","NMC 111",0.00752822902434263,2024,1
"BEV","Austria","NMC 111",0.00557740922593349,2025,0.784942120917035
"BEV","Austria","NMC 111",0.00400178711094142,2026,0.589938962288129
"BEV","Austria","NMC 111",0.00298207350122943,2027,0.447868412189118
"BEV","Austria","NMC 111",0.00184660777603088,2028,0.283050087597245
"BEV","Austria","NMC 111",0.00150446931982269,2029,0.234951557130523
"BEV","Austria","NMC 111",0.0011748480722443,2030,0.186993462092532
"BEV","Austria","NMC 111",0.000925195869435593,2031,0.148474225382092
"BEV","Austria","NMC 111",0.000700058340347983,2032,0.113074921942537
"BEV","Austria","NMC 111",0.000500354269380251,2033,0.0811213901924757
"BEV","Austria","NMC 111",0.000304753635038719,2034,0.0495723372254594
"BEV","Austria","NMC 111",0.000225457468812268,2035,0.0368603271710418
"BEV","Austria","NMC 111",0.000178579327472664,2036,0.0292881608098585
"BEV","Austria","NMC 111",0.000134872294702309,2037,0.0221831002286123
"BEV","Austria","NMC 111",9.43888685950859e-05,2038,0.0155614944122686
"BEV","Austria","NMC 111",5.67635515261074e-05,2039,0.00937376707033567
"BEV","Austria","NMC 111",2.09437672451349e-05,2040,0.00346716308946823
"BEV","Austria","NMC 111",1.34468209117594e-05,2041,0.00222588149949233
"BEV","Austria","NMC 111",8.62839646804086e-06,2042,0.00142671810989412
"BEV","Austria","NMC 111",5.53366366115433e-06,2043,0.000913018324782449
"BEV","Austria","NMC 111",3.54724527079805e-06,2044,0.000583336025251147
"BEV","Austria","NMC 111",2.27293201470267e-06,2045,0.000372087550277645
"BEV","Austria","NMC 111",1.45585150347922e-06,2046,0.000236943128100393
"BEV","Austria","NMC 111",9.32179771610777e-07,2047,0.00015062539218405
"BEV","Austria","NMC 111",5.96690237930084e-07,2048,9.55843969461224e-05
"BEV","Austria","NMC 111",3.81836908922606e-07,2049,6.05463202535383e-05
"BEV","Austria","NMC 111",2.44285775218523e-07,2050,3.82803209108023e-05
"BEV","Austria","NMC 622",0.23112982720477,2022,1.31228151740801
"BEV","Austria","NMC 622",0.203883306696563,2023,1.13224264953972
"BEV","Austria","NMC 622",0.175190506478778,2024,1
"BEV","Austria","NMC 622",0.146759446405586,2025,0.887551256536353
"BEV","Austria","NMC 622",0.127588506061704,2026,0.808252219159989
"BEV","Austria","NMC 622",0.118705277824667,2027,0.766098078129924
"BEV","Austria","NMC 622",0.110022508734603,2028,0.724690272248774
"BEV","Austria","NMC 622",0.102828382818614,2029,0.690065399746081
"BEV","Austria","NMC 622",0.096087332812128,2030,0.657193269162947
"BEV","Austria","NMC 622",0.0883332530353223,2031,0.609149457799787
"BEV","Austria","NMC 622",0.0811257575025144,2032,0.563083863952814
"BEV","Austria","NMC 622",0.07376426721425,2033,0.513908808674667
"BEV","Austria","NMC 622",0.0663893927487293,2034,0.464057132107058
"BEV","Austria","NMC 622",0.0593317668598015,2035,0.416834920381327
"BEV","Austria","NMC 622",0.0531757951815668,2036,0.374763395268579
"BEV","Austria","NMC 622",0.0475039743854384,2037,0.335746655743773
"BEV","Austria","NMC 622",0.0420037194093696,2038,0.297577796769361
"BEV","Austria","NMC 622",0.0365584877228865,2039,0.259426940755945
"BEV","Austria","NMC 622",0.0313342035480323,2040,0.222905293798274
"BEV","Austria","NMC 622",0.0275181765725238,2041,0.19574213752669
"BEV","Austria","NMC 622",0.0241527340420573,2042,0.17161554952401
"BEV","Austria","NMC 622",0.0211877646574251,2043,0.150222204224165
"BEV","Austria","NMC 622",0.0185780349007762,2044,0.131283337454857
"BEV","Austria","NMC 622",0.016282878283092,2045,0.114543941796782
